parcel_id,hub_id,date,origin_zone,destination_zone,service_type,seller_type,parcel_size_band,parcel_weight_band,promised_delivery_days,actual_delivery_days,delivery_outcome,failure_reason,attempt_count,is_redelivery,was_late,customer_contact_made,priority_flag,peak_day_flag
P0004930,HUB_C_SOUTH,2026-04-09,South,Metro,express,small_business,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004931,HUB_C_SOUTH,2026-04-09,West,East,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004932,HUB_C_SOUTH,2026-04-09,West,Metro,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004933,HUB_C_SOUTH,2026-04-09,West,North,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004934,HUB_C_SOUTH,2026-04-09,North,South,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004935,HUB_C_SOUTH,2026-04-09,West,South,economy,small_business,S,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004936,HUB_C_SOUTH,2026-04-09,South,North,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004937,HUB_C_SOUTH,2026-04-09,East,Metro,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004938,HUB_C_SOUTH,2026-04-09,River,Metro,standard,enterprise,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004939,HUB_C_SOUTH,2026-04-09,West,West,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0004940,HUB_C_SOUTH,2026-04-10,River,River,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004941,HUB_C_SOUTH,2026-04-10,South,Metro,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004942,HUB_C_SOUTH,2026-04-10,North,West,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004943,HUB_C_SOUTH,2026-04-10,North,West,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004944,HUB_C_SOUTH,2026-04-10,North,South,economy,small_business,XS,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004945,HUB_C_SOUTH,2026-04-10,West,East,express,marketplace,XL,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004946,HUB_C_SOUTH,2026-04-10,West,River,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004947,HUB_C_SOUTH,2026-04-10,Metro,East,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004948,HUB_C_SOUTH,2026-04-10,River,East,economy,small_business,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004949,HUB_C_SOUTH,2026-04-10,East,Metro,economy,enterprise,M,3-5kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004950,HUB_C_SOUTH,2026-04-10,North,Metro,express,direct_seller,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004951,HUB_C_SOUTH,2026-04-10,Metro,River,express,direct_seller,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0004952,HUB_C_SOUTH,2026-04-10,East,West,standard,enterprise,XS,0-1kg,2,2,failed,bad address,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004953,HUB_C_SOUTH,2026-04-10,River,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004954,HUB_C_SOUTH,2026-04-10,East,North,standard,marketplace,XL,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004955,HUB_C_SOUTH,2026-04-10,South,West,standard,small_business,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0004956,HUB_C_SOUTH,2026-04-10,South,Metro,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004957,HUB_C_SOUTH,2026-04-10,South,River,standard,direct_seller,M,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,TRUE,FALSE,FALSE
P0004958,HUB_C_SOUTH,2026-04-10,South,Metro,standard,small_business,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0004959,HUB_C_SOUTH,2026-04-10,River,West,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004960,HUB_C_SOUTH,2026-04-10,River,East,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004961,HUB_C_SOUTH,2026-04-10,West,South,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004962,HUB_C_SOUTH,2026-04-10,West,Remote,express,direct_seller,L,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004963,HUB_C_SOUTH,2026-04-10,Metro,East,economy,small_business,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0004964,HUB_C_SOUTH,2026-04-10,North,East,standard,small_business,L,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004965,HUB_C_SOUTH,2026-04-10,South,North,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004966,HUB_C_SOUTH,2026-04-10,River,Remote,express,direct_seller,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004967,HUB_C_SOUTH,2026-04-10,Metro,North,economy,direct_seller,XS,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004968,HUB_C_SOUTH,2026-04-10,River,North,economy,enterprise,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004969,HUB_C_SOUTH,2026-04-10,Metro,River,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004970,HUB_C_SOUTH,2026-04-10,West,South,express,marketplace,M,1-3kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,FALSE
P0004971,HUB_C_SOUTH,2026-04-10,South,Metro,express,direct_seller,M,0-1kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,FALSE
P0004972,HUB_C_SOUTH,2026-04-10,South,West,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004973,HUB_C_SOUTH,2026-04-10,Metro,Metro,standard,small_business,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004974,HUB_C_SOUTH,2026-04-10,North,West,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0004975,HUB_C_SOUTH,2026-04-10,Metro,North,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004976,HUB_C_SOUTH,2026-04-10,West,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004977,HUB_C_SOUTH,2026-04-10,West,North,standard,marketplace,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004978,HUB_C_SOUTH,2026-04-10,East,Remote,standard,direct_seller,XS,3-5kg,2,2,failed,weather/disruption,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004979,HUB_C_SOUTH,2026-04-10,North,Metro,express,enterprise,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004980,HUB_C_SOUTH,2026-04-10,East,North,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0004981,HUB_C_SOUTH,2026-04-10,North,West,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004982,HUB_C_SOUTH,2026-04-10,River,Remote,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004983,HUB_C_SOUTH,2026-04-10,West,West,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004984,HUB_C_SOUTH,2026-04-10,West,West,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004985,HUB_C_SOUTH,2026-04-10,South,North,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004986,HUB_C_SOUTH,2026-04-10,South,Metro,standard,marketplace,XL,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004987,HUB_C_SOUTH,2026-04-10,West,West,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004988,HUB_C_SOUTH,2026-04-10,North,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004989,HUB_C_SOUTH,2026-04-10,South,East,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004990,HUB_C_SOUTH,2026-04-10,River,Metro,economy,direct_seller,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004991,HUB_C_SOUTH,2026-04-11,East,Metro,standard,small_business,M,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0004992,HUB_C_SOUTH,2026-04-11,Metro,East,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0004993,HUB_C_SOUTH,2026-04-11,River,Metro,express,direct_seller,L,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004994,HUB_C_SOUTH,2026-04-11,West,Remote,standard,direct_seller,L,0-1kg,2,3,failed,customer not available,2,TRUE,TRUE,TRUE,TRUE,FALSE
P0004995,HUB_C_SOUTH,2026-04-11,South,Metro,standard,direct_seller,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004996,HUB_C_SOUTH,2026-04-11,North,River,standard,small_business,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004997,HUB_C_SOUTH,2026-04-11,Metro,North,economy,marketplace,XS,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0004998,HUB_C_SOUTH,2026-04-11,East,Metro,express,direct_seller,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0004999,HUB_C_SOUTH,2026-04-11,River,Remote,express,marketplace,XS,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005000,HUB_C_SOUTH,2026-04-11,River,Metro,standard,small_business,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005001,HUB_C_SOUTH,2026-04-11,Metro,West,standard,direct_seller,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005002,HUB_C_SOUTH,2026-04-11,Metro,River,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005003,HUB_C_SOUTH,2026-04-11,South,Remote,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005004,HUB_C_SOUTH,2026-04-11,West,South,standard,marketplace,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005005,HUB_C_SOUTH,2026-04-11,South,West,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005006,HUB_C_SOUTH,2026-04-11,Metro,Metro,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005007,HUB_C_SOUTH,2026-04-11,River,West,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005008,HUB_C_SOUTH,2026-04-11,West,River,standard,direct_seller,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005009,HUB_C_SOUTH,2026-04-11,West,North,standard,marketplace,M,10kg+,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005010,HUB_C_SOUTH,2026-04-11,East,Remote,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005011,HUB_C_SOUTH,2026-04-11,West,East,standard,direct_seller,S,0-1kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0005012,HUB_C_SOUTH,2026-04-11,East,East,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005013,HUB_C_SOUTH,2026-04-11,East,River,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005014,HUB_C_SOUTH,2026-04-11,West,Metro,express,marketplace,M,1-3kg,1,1,failed,customer not available,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0005015,HUB_C_SOUTH,2026-04-11,Metro,River,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005016,HUB_C_SOUTH,2026-04-11,South,Metro,standard,marketplace,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005017,HUB_C_SOUTH,2026-04-11,Metro,Metro,economy,enterprise,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005018,HUB_C_SOUTH,2026-04-11,Metro,West,standard,marketplace,S,3-5kg,2,3,delivered_late,,1,FALSE,TRUE,TRUE,FALSE,FALSE
P0005019,HUB_C_SOUTH,2026-04-11,South,Metro,standard,direct_seller,M,0-1kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0005020,HUB_C_SOUTH,2026-04-11,South,River,express,marketplace,L,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005021,HUB_C_SOUTH,2026-04-11,Metro,North,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005022,HUB_C_SOUTH,2026-04-11,West,Metro,economy,marketplace,S,1-3kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0005023,HUB_C_SOUTH,2026-04-11,West,River,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005024,HUB_C_SOUTH,2026-04-11,River,River,standard,marketplace,M,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005025,HUB_C_SOUTH,2026-04-11,South,South,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005026,HUB_C_SOUTH,2026-04-11,South,East,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005027,HUB_C_SOUTH,2026-04-11,West,West,standard,small_business,XL,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005028,HUB_C_SOUTH,2026-04-11,Metro,East,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005029,HUB_C_SOUTH,2026-04-11,River,North,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005030,HUB_C_SOUTH,2026-04-11,East,Metro,standard,marketplace,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005031,HUB_C_SOUTH,2026-04-11,Metro,East,economy,enterprise,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005032,HUB_C_SOUTH,2026-04-11,North,West,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005033,HUB_C_SOUTH,2026-04-11,East,Metro,economy,marketplace,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005034,HUB_C_SOUTH,2026-04-11,West,Metro,standard,marketplace,XS,3-5kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0005035,HUB_C_SOUTH,2026-04-11,East,Metro,standard,marketplace,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005036,HUB_C_SOUTH,2026-04-11,River,Metro,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005037,HUB_C_SOUTH,2026-04-11,River,East,standard,marketplace,M,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005038,HUB_C_SOUTH,2026-04-11,East,West,express,marketplace,L,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0005039,HUB_C_SOUTH,2026-04-11,North,South,economy,direct_seller,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005040,HUB_C_SOUTH,2026-04-11,North,South,economy,enterprise,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005041,HUB_C_SOUTH,2026-04-11,River,North,standard,marketplace,S,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005042,HUB_C_SOUTH,2026-04-11,West,North,economy,marketplace,XS,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005043,HUB_C_SOUTH,2026-04-11,East,South,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0005044,HUB_C_SOUTH,2026-04-11,East,West,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005045,HUB_C_SOUTH,2026-04-12,East,Metro,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005046,HUB_C_SOUTH,2026-04-12,Metro,East,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005047,HUB_C_SOUTH,2026-04-12,East,Remote,express,small_business,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005048,HUB_C_SOUTH,2026-04-12,West,Metro,express,enterprise,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005049,HUB_C_SOUTH,2026-04-12,Metro,River,standard,enterprise,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005050,HUB_C_SOUTH,2026-04-12,South,North,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005051,HUB_C_SOUTH,2026-04-12,North,West,economy,marketplace,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005052,HUB_C_SOUTH,2026-04-12,West,Remote,express,marketplace,M,1-3kg,1,2,failed,bad address,1,FALSE,TRUE,TRUE,TRUE,FALSE
P0005053,HUB_C_SOUTH,2026-04-12,Metro,West,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005054,HUB_C_SOUTH,2026-04-12,South,East,express,marketplace,L,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005055,HUB_C_SOUTH,2026-04-12,West,North,standard,small_business,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005056,HUB_C_SOUTH,2026-04-12,South,East,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005057,HUB_C_SOUTH,2026-04-12,West,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005058,HUB_C_SOUTH,2026-04-12,North,East,standard,enterprise,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005059,HUB_C_SOUTH,2026-04-12,North,Remote,economy,direct_seller,S,1-3kg,3,3,failed,bad address,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005060,HUB_C_SOUTH,2026-04-12,South,River,standard,small_business,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005061,HUB_C_SOUTH,2026-04-12,Metro,East,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005062,HUB_C_SOUTH,2026-04-12,West,River,standard,marketplace,XL,1-3kg,2,2,failed,hub backlog,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0005063,HUB_C_SOUTH,2026-04-12,Metro,Metro,standard,direct_seller,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005064,HUB_C_SOUTH,2026-04-12,River,South,standard,small_business,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005065,HUB_C_SOUTH,2026-04-12,Metro,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005066,HUB_C_SOUTH,2026-04-12,North,Metro,standard,direct_seller,L,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005067,HUB_C_SOUTH,2026-04-12,East,Metro,standard,marketplace,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005068,HUB_C_SOUTH,2026-04-12,South,North,standard,enterprise,M,3-5kg,2,3,delivered_late,,1,FALSE,TRUE,TRUE,FALSE,FALSE
P0005069,HUB_C_SOUTH,2026-04-12,South,Metro,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005070,HUB_C_SOUTH,2026-04-12,South,Metro,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005071,HUB_C_SOUTH,2026-04-12,River,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005072,HUB_C_SOUTH,2026-04-12,Metro,Metro,economy,small_business,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005073,HUB_C_SOUTH,2026-04-12,West,South,economy,marketplace,XS,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005074,HUB_C_SOUTH,2026-04-12,West,North,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005075,HUB_C_SOUTH,2026-04-12,Metro,South,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005076,HUB_C_SOUTH,2026-04-12,North,Remote,express,direct_seller,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005077,HUB_C_SOUTH,2026-04-12,South,North,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0005078,HUB_C_SOUTH,2026-04-12,West,North,economy,enterprise,M,1-3kg,3,4,failed,hub backlog,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0005079,HUB_C_SOUTH,2026-04-12,Metro,Metro,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0005080,HUB_C_SOUTH,2026-04-12,South,North,express,small_business,XS,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0005081,HUB_C_SOUTH,2026-04-12,River,Remote,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005082,HUB_C_SOUTH,2026-04-12,Metro,East,economy,marketplace,XL,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005083,HUB_C_SOUTH,2026-04-12,North,East,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005084,HUB_C_SOUTH,2026-04-12,South,Metro,express,marketplace,M,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0005085,HUB_C_SOUTH,2026-04-12,North,West,economy,marketplace,XS,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005086,HUB_C_SOUTH,2026-04-12,West,South,economy,marketplace,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005087,HUB_C_SOUTH,2026-04-12,West,West,standard,marketplace,S,10kg+,2,3,failed,rider capacity,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0005088,HUB_C_SOUTH,2026-04-12,South,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005089,HUB_C_SOUTH,2026-04-12,West,West,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0005090,HUB_C_SOUTH,2026-04-12,Metro,Metro,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0005091,HUB_C_SOUTH,2026-04-12,Metro,River,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0005092,HUB_C_SOUTH,2026-04-12,Metro,River,express,enterprise,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
